Open,High,Low,Close,Adj Close,Volume,Year,Month,Day
434.14001,442.0,433.64001,435.54998,435.54998,5049300,2020,5,8
436.32998,444.89001,435.55999,440.51998,440.51998,5486000,2020,5,11
442.0,444.17001,431.35998,431.82,431.82,4598200,2020,5,12
435.69,447.0,427.26998,438.26998,438.26998,7014600,2020,5,13
444.89999,452.38,432.82,441.95001,441.95001,9007500,2020,5,14
440.70001,455.0,437.51001,454.19,454.19,7244000,2020,5,15
451.16,456.35998,443.35,452.57998,452.57998,7773500,2020,5,18
453.39999,458.97,450.47,451.04,451.04,4810500,2020,5,19
454.25,455.80999,444.0,447.67001,447.67001,5607300,2020,5,20
448.55999,448.95999,430.25,436.25,436.25,9117300,2020,5,21
437.0,439.08999,427.17999,429.32,429.32,5422300,2020,5,22
427.76998,428.5,413.14001,414.76998,414.76998,7881100,2020,5,26
410.38,420.01998,397.85998,419.89001,419.89001,10446300,2020,5,27
417.23999,422.36999,411.5,413.44,413.44,5655100,2020,5,28
417.45999,420.29998,411.85,419.73001,419.73001,5254900,2020,5,29
418.82998,426.72,415.98001,425.92001,425.92001,3743700,2020,6,1
425.86999,427.58999,419.45999,427.30999,427.30999,3494800,2020,6,2
426.95001,427.1,418.04998,421.97,421.97,4316000,2020,6,3
422.39001,428.70999,410.02999,414.32998,414.32998,5410500,2020,6,4
407.29,420.23999,404.25,419.6,419.6,5099600,2020,6,5
416.0,420.79998,406.5,419.48999,419.48999,5851500,2020,6,8
421.64999,434.73001,420.30999,434.04998,434.04998,6797000,2020,6,9
436.0,439.69,430.54998,434.48001,434.48001,4896900,2020,6,10
428.20001,445.57,424.16,425.55999,425.55999,7462900,2020,6,11
429.0,434.05999,412.45001,418.07,418.07,6461100,2020,6,12
421.39999,426.48999,415.42001,425.5,425.5,4467900,2020,6,15
425.76001,437.95999,425.17999,436.13,436.13,5507900,2020,6,16
441.82,450.45999,439.22,447.76998,447.76998,6529600,2020,6,17
448.73001,452.76001,442.79998,449.86999,449.86999,4277600,2020,6,18
449.11999,453.97,445.6,453.72,453.72,5934500,2020,6,19
455.01001,468.58999,454.20999,468.04,468.04,6272100,2020,6,22
466.5,474.01001,464.5,466.26001,466.26001,5948400,2020,6,23
468.54,472.35998,454.0,457.85,457.85,4826200,2020,6,24
458.85998,467.01001,454.0,465.91,465.91,4134500,2020,6,25
466.39001,468.02999,442.23999,443.39999,443.39999,6804700,2020,6,26
445.23001,447.67001,432.14001,447.23999,447.23999,4844000,2020,6,29
450.01998,457.58999,447.0,455.04,455.04,4198500,2020,6,30
454.0,488.23001,454.0,485.64001,485.64001,9705900,2020,7,1
485.64001,492.27999,475.52999,476.89001,476.89001,6351500,2020,7,2
480.76998,499.5,479.79998,493.80999,493.80999,7839000,2020,7,6
497.30999,504.82,490.82998,493.16,493.16,5669900,2020,7,7
498.57998,505.1,493.80999,502.77999,502.77999,5691700,2020,7,8
508.39999,510.0,495.77999,507.76001,507.76001,5840500,2020,7,9
519.72998,555.88,511.27999,548.72998,548.72998,21605600,2020,7,10
567.97998,575.36999,520.96002,525.5,525.5,18399000,2020,7,13
517.08001,525.5,490.48999,524.88,524.88,15083300,2020,7,14
516.29998,529.0,510.17999,523.26001,523.26001,10066700,2020,7,15
526.47998,535.53997,504.35998,527.39001,527.39001,24499000,2020,7,16
494.86999,503.58999,484.14001,492.98999,492.98999,24991400,2020,7,17
489.14001,504.5,484.20001,502.41,502.41,11940300,2020,7,20
506.0,506.22,488.60998,490.1,490.1,9113700,2020,7,21
492.19,497.20001,487.20001,489.82,489.82,6954100,2020,7,22
491.13,491.89999,472.01998,477.57998,477.57998,7722000,2020,7,23
468.76998,487.17001,467.54,480.45001,480.45001,7746200,2020,7,24
484.51001,496.92001,482.30999,495.64999,495.64999,7863100,2020,7,27
496.01998,497.79,487.76001,488.51001,488.51001,5986700,2020,7,28
492.25,494.92001,484.13,484.48001,484.48001,6611800,2020,7,29
480.70999,488.35,477.51001,485.79998,485.79998,6608600,2020,7,30
488.29,494.79998,484.5,488.88,488.88,5916300,2020,7,31
490.85998,503.08999,490.23001,498.61999,498.61999,5873100,2020,8,3
498.64999,510.44,498.64999,509.64001,509.64001,5608000,2020,8,4
508.67999,510.1,501.20001,502.10998,502.10998,4308200,2020,8,5
504.10998,510.82,498.70001,509.07998,509.07998,3725900,2020,8,6
505.45001,508.29,486.67999,494.73001,494.73001,5910300,2020,8,7
493.35,497.45999,478.63,483.38,483.38,4691200,2020,8,10
479.75,480.92001,466.54998,466.92999,466.92999,7329200,2020,8,11
471.33999,482.48999,470.17999,475.47,475.47,5439200,2020,8,12
478.39999,484.45001,476.45001,481.32998,481.32998,3008900,2020,8,13
482.82,488.32998,480.20999,482.67999,482.67999,2943500,2020,8,14
484.19,486.23999,479.1,482.35,482.35,2423500,2020,8,17
484.35,495.29998,482.79998,491.86999,491.86999,3505500,2020,8,18
493.92999,494.5,483.5,484.52999,484.52999,3156200,2020,8,19
484.69,498.94,483.89001,497.89999,497.89999,5132500,2020,8,20
496.45999,498.13,490.0,492.30999,492.30999,3921300,2020,8,21
495.44,501.0,483.16,488.80999,488.80999,4762200,2020,8,24
488.19,492.47,485.08999,490.57998,490.57998,5727700,2020,8,25
492.5,549.03997,492.07998,547.53002,547.53002,20373700,2020,8,26
537.78002,541.0,521.25,526.27002,526.27002,9062900,2020,8,27
532.0,539.0,522.0,523.89001,523.89001,4417500,2020,8,28
521.15997,531.98999,517.58001,529.55999,529.55999,4941400,2020,8,31
532.59997,557.39001,532.45001,556.54998,556.54998,9572700,2020,9,1
553.78002,556.5,537.36999,552.84002,552.84002,5886900,2020,9,2
545.0,554.0,521.32,525.75,525.75,9071100,2020,9,3
520.17999,527.35998,485.98001,516.04998,516.04998,8270100,2020,9,4
498.39999,522.0,495.0,507.01998,507.01998,5572700,2020,9,8
519.21002,520.0,492.57,500.19,500.19,6848100,2020,9,9
503.35,506.29,478.83999,480.67001,480.67001,6240200,2020,9,10
486.48999,493.73001,476.80999,482.02999,482.02999,5035200,2020,9,11
480.61999,488.98999,471.29998,476.26001,476.26001,7359100,2020,9,14
484.0,497.47,481.63,495.98999,495.98999,5337000,2020,9,15
499.98999,504.66,483.30999,483.85998,483.85998,4394900,2020,9,16
475.16,478.39999,463.26998,470.20001,470.20001,5379300,2020,9,17
472.51001,479.39999,458.6,469.95999,469.95999,6717700,2020,9,18
467.69,487.77999,466.32,487.35,487.35,5457500,2020,9,21
489.01001,491.82,479.26001,491.17001,491.17001,3482300,2020,9,22
491.04,491.04,469.0,470.60998,470.60998,3726400,2020,9,23
470.52999,477.0,467.82,473.07998,473.07998,3727200,2020,9,24
474.39001,484.86999,468.02999,482.88,482.88,3769400,2020,9,25
489.10998,492.0,477.88,490.64999,490.64999,4773500,2020,9,28
489.5,496.29,486.52999,493.48001,493.48001,3541500,2020,9,29
492.57,504.63,489.26998,500.02999,500.02999,4634100,2020,9,30
506.02999,529.54998,503.6,527.51001,527.51001,8153700,2020,10,1
516.42999,526.36999,502.70001,503.05999,503.05999,6071200,2020,10,2
506.79998,520.98999,501.70001,520.65002,520.65002,4088100,2020,10,5
518.71997,521.82,504.16,505.86999,505.86999,4199000,2020,10,6
518.0,536.48999,515.82,534.65997,534.65997,7988700,2020,10,7
533.47998,535.0,524.15002,531.78997,531.78997,5386500,2020,10,8
537.83001,544.28002,535.0,539.44,539.44,4781300,2020,10,9
548.80999,551.80999,538.23999,539.80999,539.80999,5391100,2020,10,12
540.55999,557.65002,537.20001,554.09002,554.09002,5602500,2020,10,13
562.60998,572.48999,541.0,541.45001,541.45001,9499000,2020,10,14
545.52002,551.21997,535.09997,541.94,541.94,5113100,2020,10,15
549.5,554.33001,530.03002,530.78997,530.78997,6347400,2020,10,16
537.07,541.79998,525.38,530.71997,530.71997,7567500,2020,10,19
528.14001,533.78002,522.26001,525.41998,525.41998,10047200,2020,10,20
501.02999,506.85,488.25,489.04998,489.04998,17405700,2020,10,21
494.69,495.14001,482.0,485.23001,485.23001,6997900,2020,10,22
488.10998,490.05999,481.35,488.27999,488.27999,4927900,2020,10,23
487.02999,496.82,478.89999,488.23999,488.23999,6186100,2020,10,26
490.01001,490.48999,482.92999,488.92999,488.92999,3627200,2020,10,27
486.35998,494.0,483.27999,486.23999,486.23999,5992700,2020,10,28
488.5,513.90002,479.33999,504.20999,504.20999,11120700,2020,10,29
502.01001,505.88,472.20999,475.73999,475.73999,7807900,2020,10,30
478.86999,486.29998,475.0,484.11999,484.11999,4408200,2020,11,2
484.92999,495.30999,478.76001,487.22,487.22,3690200,2020,11,3
495.35998,507.73001,493.98001,496.95001,496.95001,5137300,2020,11,4
506.55999,518.72998,503.45001,513.76001,513.76001,5372800,2020,11,5
515.0,515.21002,502.51001,514.72998,514.72998,4236300,2020,11,6
485.54,495.85,467.26001,470.5,470.5,10419700,2020,11,9
470.95001,484.6,463.41,480.23999,480.23999,8306100,2020,11,10
483.0,491.67999,478.26001,490.76001,490.76001,5460500,2020,11,11
491.0,496.51998,480.42999,486.76998,486.76998,5063700,2020,11,12
486.76998,488.94,477.79998,482.83999,482.83999,3002700,2020,11,13
480.0,485.57998,477.29998,479.1,479.1,3953600,2020,11,16
480.11999,487.51001,478.85,480.63,480.63,3698100,2020,11,17
481.95001,488.60998,477.72,481.79,481.79,3629200,2020,11,18
482.0,487.79998,480.47,484.67001,484.67001,2254700,2020,11,19
485.22,494.76001,481.57,488.23999,488.23999,4253400,2020,11,20
490.45999,491.14999,475.83999,476.61999,476.61999,5416600,2020,11,23
478.83999,484.04998,475.89001,482.88,482.88,3550500,2020,11,24
485.13,486.89999,478.92001,485.0,485.0,3598600,2020,11,25
486.57998,493.25,481.85,491.35998,491.35998,2805800,2020,11,27
490.07998,492.54998,481.26998,490.70001,490.70001,3530900,2020,11,30
492.33999,509.47,491.98001,504.57998,504.57998,5052700,2020,12,1
501.61999,506.79998,493.5,503.38,503.38,3028400,2020,12,2
502.98999,508.76998,496.04,497.51998,497.51998,2826100,2020,12,3
497.5,504.5,493.64001,498.30999,498.30999,3666200,2020,12,4
500.01001,517.76001,497.76998,515.78002,515.78002,4289300,2020,12,7
517.90002,521.48999,505.54998,512.65997,512.65997,4229000,2020,12,8
510.52999,514.5,491.29,493.6,493.6,4178800,2020,12,9
494.55999,503.76998,492.91,501.08999,501.08999,3018200,2020,12,10
495.0,503.33999,494.85,503.22,503.22,3210900,2020,12,11
505.44,524.15997,501.17999,522.41998,522.41998,5770400,2020,12,14
518.5,524.70001,513.55999,519.78002,519.78002,3394900,2020,12,15
520.10998,527.38,517.69,524.83001,524.83001,3682400,2020,12,16
529.0,535.48999,526.44,532.90002,532.90002,3193400,2020,12,17
533.20001,536.36999,526.02002,534.45001,534.45001,4502700,2020,12,18
530.04998,532.61999,521.15002,528.90997,528.90997,3894000,2020,12,21
527.69,530.40002,520.5,527.33001,527.33001,1906600,2020,12,22
524.76001,526.32,514.20001,514.47998,514.47998,2393200,2020,12,23
515.11999,519.34997,512.21002,513.96997,513.96997,1144000,2020,12,24
516.42999,523.65997,507.13,519.11999,519.11999,2891900,2020,12,28
519.90002,536.54998,515.47998,530.86999,530.86999,4022400,2020,12,29
530.13,533.26001,523.69,524.59002,524.59002,1876300,2020,12,30
525.53002,545.5,523.15002,540.72998,540.72998,5392300,2020,12,31
539.0,540.79998,515.09002,522.85998,522.85998,4444400,2021,1,4
521.54998,526.78002,515.89001,520.79998,520.79998,3133900,2021,1,5
511.97,513.09997,499.5,500.48999,500.48999,5346200,2021,1,6
508.27999,516.44,506.42001,508.89001,508.89001,3686400,2021,1,7
511.30999,513.23999,504.51001,510.39999,510.39999,2973900,2021,1,8
507.83999,510.73001,497.95001,499.1,499.1,3806200,2021,1,11
500.0,501.08999,485.67001,494.25,494.25,5990400,2021,1,12
495.5,512.34997,493.01001,507.79,507.79,5032100,2021,1,13
507.35,514.5,499.57998,500.85998,500.85998,4177400,2021,1,14
500.0,506.32,495.1,497.98001,497.98001,5895800,2021,1,15
501.0,509.25,493.54,501.76998,501.76998,12315800,2021,1,19
565.41998,593.28997,556.85998,586.34002,586.34002,32637500,2021,1,20
582.45001,588.75,570.40002,579.84002,579.84002,11802100,2021,1,21
582.09997,583.98999,564.34997,565.16998,565.16998,7550800,2021,1,22
567.0,569.75,548.65002,556.78002,556.78002,7207300,2021,1,25
554.72998,567.98999,554.05999,561.92999,561.92999,5023800,2021,1,26
550.71002,556.41998,515.72998,523.28002,523.28002,8670300,2021,1,27
535.88,553.15002,530.73999,538.59997,538.59997,5969000,2021,1,28
538.0,541.0,530.17999,532.39001,532.39001,4325300,2021,1,29
536.78997,545.05999,531.72998,539.03997,539.03997,3547500,2021,2,1
542.01001,555.47998,538.92999,548.15997,548.15997,3767600,2021,2,2
550.16998,550.47998,538.23999,539.45001,539.45001,3172300,2021,2,3
539.80999,559.47998,537.51001,552.15997,552.15997,5164500,2021,2,4
552.26001,554.44,545.47998,550.78997,550.78997,2376200,2021,2,5
555.0,555.0,543.70001,547.91998,547.91998,2791700,2021,2,8
546.0,566.0,543.0,559.07,559.07,3703500,2021,2,9
562.5,566.65002,553.46002,563.59002,563.59002,3991300,2021,2,10
564.44,565.92999,554.21997,557.59002,557.59002,2730600,2021,2,11
556.94,561.25,550.84997,556.52002,556.52002,2197100,2021,2,12
557.28997,563.63,552.72998,557.28002,557.28002,2624100,2021,2,16
550.98999,555.25,543.03002,551.34002,551.34002,2069600,2021,2,17
549.0,550.0,538.22998,548.21997,548.21997,2456200,2021,2,18
548.0,548.98999,538.80999,540.21997,540.21997,2841500,2021,2,19
534.98999,541.78997,530.78997,533.78002,533.78002,3078600,2021,2,22
525.0,548.53997,518.28002,546.15002,546.15002,4136500,2021,2,23
539.79998,556.84997,539.07,553.40997,553.40997,3245000,2021,2,24
550.27002,556.47998,535.75,546.70001,546.70001,4252900,2021,2,25
546.51001,553.09002,538.0,538.84997,538.84997,3755600,2021,2,26
545.57,552.14001,542.0,550.64001,550.64001,3041400,2021,3,1
553.34002,556.98999,546.02002,547.82,547.82,3042200,2021,3,2
545.92999,548.01001,517.80999,520.70001,520.70001,5362400,2021,3,3
521.5,531.5,507.67999,511.29,511.29,5034800,2021,3,4
511.98001,517.76001,498.79,516.39001,516.39001,5070000,2021,3,5
514.46002,518.84002,492.85,493.32998,493.32998,3981800,2021,3,8
507.30999,513.10998,503.82,506.44,506.44,3470000,2021,3,9
513.5,518.96997,504.25,504.54,504.54,3771500,2021,3,10
512.20001,530.23999,510.70999,523.05999,523.05999,4714500,2021,3,11
512.5,526.51001,506.58999,518.02002,518.02002,3981700,2021,3,12
516.32,520.72998,508.02999,520.25,520.25,3484300,2021,3,15
524.46997,533.41998,523.21002,524.03002,524.03002,3238900,2021,3,16
522.0,528.36999,514.29998,524.44,524.44,2817400,2021,3,17
516.40002,517.90002,503.85,504.79,504.79,4094500,2021,3,18
504.95999,513.19,501.63,512.17999,512.17999,4386400,2021,3,19
509.13,529.30999,509.13,523.10998,523.10998,3360600,2021,3,22
529.86999,543.11999,529.40002,535.09002,535.09002,5583500,2021,3,23
533.78002,534.41998,520.0,520.80999,520.80999,4102200,2021,3,24
516.98999,518.53002,497.0,502.85998,502.85998,4926800,2021,3,25
502.82,508.72,496.67999,508.04998,508.04998,3467800,2021,3,26
505.66,518.0,504.39999,513.95001,513.95001,3330000,2021,3,29
510.51001,514.40997,506.91,513.39001,513.39001,2418100,2021,3,30
515.66998,528.13,515.44,521.65997,521.65997,3503100,2021,3,31
529.92999,540.5,527.03002,539.41998,539.41998,3938600,2021,4,1
540.01001,542.84997,529.22998,540.66998,540.66998,3355900,2021,4,5
544.80999,554.16998,543.29998,544.53002,544.53002,3474200,2021,4,6
543.5,549.64001,541.45001,546.98999,546.98999,2151300,2021,4,7
551.13,556.90002,547.57,554.58001,554.58001,4309800,2021,4,8
552.69,556.90002,547.10998,555.30999,555.30999,2894000,2021,4,9
551.04998,557.97998,549.58001,552.78002,552.78002,2944100,2021,4,12
557.0,559.75,550.29998,553.72998,553.72998,2720300,2021,4,13
554.86999,554.86999,538.53002,540.02002,540.02002,3740300,2021,4,14
544.16998,553.48999,542.65997,549.21997,549.21997,3139100,2021,4,15
550.53997,551.97998,539.51001,546.53997,546.53997,3209100,2021,4,16
546.90002,556.44,545.53002,554.44,554.44,4288700,2021,4,19
554.41998,563.55999,546.29998,549.57,549.57,11257600,2021,4,20
508.0,515.46002,503.6,508.89999,508.89999,22897400,2021,4,21
513.82,513.96002,500.54998,508.77999,508.77999,9061100,2021,4,22
509.01001,509.70001,500.70001,505.54998,505.54998,7307700,2021,4,23
506.76001,510.48001,503.0,510.29998,510.29998,4388800,2021,4,26
512.61999,512.98999,504.57998,505.54998,505.54998,3761300,2021,4,27
505.20001,508.39999,503.33999,506.51998,506.51998,3193000,2021,4,28
507.6,509.29,499.0,509.0,509.0,5127800,2021,4,29
505.0,514.54998,505.0,513.46997,513.46997,4413200,2021,4,30
512.65002,518.95001,505.20001,509.10998,509.10998,4091900,2021,5,3
510.77999,511.63,496.79,503.17999,503.17999,4349500,2021,5,4
504.98999,507.77999,494.63,496.07998,496.07998,3129400,2021,5,5
495.98999,499.54998,491.36999,499.54998,499.54998,3783700,2021,5,6
504.61999,508.54998,501.11999,503.83999,503.83999,3132800,2021,5,7
502.0,503.14999,486.10998,486.69,486.69,5131600,2021,5,10
479.75,497.98999,478.63,495.07998,495.07998,4401000,2021,5,11
486.82998,493.54,482.70001,484.98001,484.98001,4121500,2021,5,12
489.13,490.77999,482.70999,486.66,486.66,2712500,2021,5,13
487.85998,494.85,486.58999,493.36999,493.36999,2882500,2021,5,14
485.58999,492.70999,482.80999,488.94,488.94,2705200,2021,5,17
488.39999,493.48001,486.19,486.27999,486.27999,2350500,2021,5,18
481.63,488.57,478.54,487.70001,487.70001,3349900,2021,5,19
489.54998,502.70001,488.98001,501.67001,501.67001,3721200,2021,5,20
503.11999,505.39999,497.26001,497.89001,497.89001,3322900,2021,5,21
501.04998,504.25,499.51001,502.89999,502.89999,2412600,2021,5,24
506.0,506.36999,499.22,501.33999,501.33999,2699500,2021,5,25
502.33999,504.14001,500.5,502.35998,502.35998,2465300,2021,5,26
501.79998,505.1,498.54,503.85998,503.85998,3253800,2021,5,27
504.39999,511.76001,502.52999,502.80999,502.80999,2910300,2021,5,28
504.01001,505.41,497.73999,499.07998,499.07998,2482600,2021,6,1
499.82,503.22,495.82,499.23999,499.23999,2269000,2021,6,2
495.19,496.66,487.25,489.42999,489.42999,3887400,2021,6,3
492.0,501.85998,490.95001,494.73999,494.73999,3160500,2021,6,4
492.92001,496.70001,490.54998,494.66,494.66,2791900,2021,6,7
497.0,498.82,489.36999,492.39001,492.39001,2374000,2021,6,8
494.5,496.08999,484.64999,485.80999,485.80999,3055000,2021,6,9
487.17001,490.20999,482.14001,487.26998,487.26998,4382900,2021,6,10
490.0,491.41,487.77999,488.76998,488.76998,3124000,2021,6,11
489.67999,503.5,486.91,499.89001,499.89001,4400200,2021,6,14
501.23001,501.23001,490.39999,491.89999,491.89999,3104100,2021,6,15
495.0,496.45999,486.27999,492.41,492.41,3533200,2021,6,16
490.25,501.79998,490.14999,498.33999,498.33999,3198300,2021,6,17
496.39999,504.48999,495.23999,500.76998,500.76998,5197600,2021,6,18
501.64001,502.04998,492.27999,497.0,497.0,5277300,2021,6,21
498.54,513.54998,495.79998,508.82,508.82,5809300,2021,6,22
508.48001,516.63,508.20001,512.73999,512.73999,3944800,2021,6,23
517.96002,520.96002,514.40002,518.05999,518.05999,3361200,2021,6,24
528.84002,533.05999,525.0,527.07,527.07,5299100,2021,6,25
528.11999,533.94,524.55999,533.03002,533.03002,2820200,2021,6,28
533.54998,536.13,528.57,533.5,533.5,2314600,2021,6,29
534.05999,534.38,526.82,528.21002,528.21002,2773400,2021,6,30
525.71997,537.03997,525.71997,533.53997,533.53997,2805400,2021,7,1
535.5,538.53997,529.39001,533.97998,533.97998,1975500,2021,7,2
533.0,542.85998,533.0,541.64001,541.64001,2775100,2021,7,6
544.23999,544.64001,531.65997,535.96002,535.96002,2722500,2021,7,7
530.92999,535.5,529.09002,530.76001,530.76001,3269000,2021,7,8
531.0,538.26001,528.58001,535.97998,535.97998,2777200,2021,7,9
540.29998,540.65002,532.91998,537.30999,537.30999,1780700,2021,7,12
535.76001,545.33001,535.76001,540.67999,540.67999,2751600,2021,7,13
541.01001,554.09997,541.01001,547.95001,547.95001,4659500,2021,7,14
553.96997,557.53997,538.20001,542.95001,542.95001,5713900,2021,7,15
541.80999,544.05999,527.04998,530.30999,530.30999,3442100,2021,7,16
526.04998,534.90997,522.23999,532.28002,532.28002,3885800,2021,7,19
526.07,536.64001,520.29998,531.04998,531.04998,6930400,2021,7,20
526.13,530.98999,505.60998,513.63,513.63,11906800,2021,7,21
510.20999,513.67999,507.0,511.76998,511.76998,4328100,2021,7,22
512.15997,517.40997,504.66,515.40997,515.40997,3820500,2021,7,23
514.38,521.13,509.01001,516.48999,516.48999,2254500,2021,7,26
518.08001,521.95001,512.04998,518.90997,518.90997,2759000,2021,7,27
521.82,524.46997,516.97998,519.29998,519.29998,2390500,2021,7,28
519.96002,520.78002,513.78997,514.25,514.25,1736000,2021,7,29
512.69,519.78997,510.95999,517.57,517.57,2534900,2021,7,30
519.0,519.84997,510.51001,515.15002,515.15002,2096600,2021,8,2
514.39001,515.63,505.36999,510.82,510.82,2579400,2021,8,3
513.0,517.97998,510.36999,517.34997,517.34997,2039400,2021,8,4
517.13,525.40997,514.02002,524.89001,524.89001,2556700,2021,8,5
524.0,526.84002,519.39001,520.54998,520.54998,1919400,2021,8,6
521.15002,522.66998,517.98999,519.96997,519.96997,1367800,2021,8,9
520.0,520.78997,512.96997,515.84002,515.84002,1960500,2021,8,10
517.0,519.57,509.76998,512.40002,512.40002,1673900,2021,8,11
511.85998,513.0,507.20001,510.72,510.72,1685700,2021,8,12
512.64001,521.44,511.51001,515.91998,515.91998,2176300,2021,8,13
515.23999,523.38,512.29998,517.91998,517.91998,2032800,2021,8,16
515.46997,520.78997,514.20001,518.90997,518.90997,2309800,2021,8,17
520.0,526.38,518.65002,521.86999,521.86999,2582000,2021,8,18
522.73999,548.39001,521.86999,543.71002,543.71002,7497300,2021,8,19
545.09002,551.39001,539.09997,546.88,546.88,3774300,2021,8,20
545.97998,555.54998,543.73999,553.33001,553.33001,2602000,2021,8,23
551.47998,555.30999,549.27002,553.40997,553.40997,2109500,2021,8,24
550.15997,552.84002,545.45001,547.58001,547.58001,2065600,2021,8,25
546.15997,552.59997,545.90002,550.11999,550.11999,1595500,2021,8,26
551.59997,564.16998,549.25,558.91998,558.91998,3251100,2021,8,27
557.25,567.15997,556.45001,566.17999,566.17999,2434800,2021,8,30
566.11999,569.47998,561.60998,569.19,569.19,2431900,2021,8,31
569.0,591.0,569.0,582.07,582.07,5626200,2021,9,1
583.67999,598.76001,583.67999,588.54998,588.54998,6179900,2021,9,2
585.79998,591.88,583.14001,590.53002,590.53002,2681200,2021,9,3
594.69,613.84997,593.98999,606.71002,606.71002,5821400,2021,9,7
603.84002,615.59997,595.71002,606.04998,606.04998,5424500,2021,9,8
606.46997,609.44,596.54998,597.53997,597.53997,2954200,2021,9,9
598.15997,609.45001,593.66998,598.71997,598.71997,3948000,2021,9,10
598.57,598.57,582.78002,589.28997,589.28997,3062900,2021,9,13
584.89001,587.28002,575.55999,577.76001,577.76001,3457000,2021,9,14
578.16998,584.61999,575.36999,582.86999,582.86999,2755600,2021,9,15
584.29998,587.47998,577.71997,586.5,586.5,1832000,2021,9,16
587.84997,590.28002,580.84997,589.34997,589.34997,4145100,2021,9,17
586.78997,591.53002,568.08001,575.42999,575.42999,3732200,2021,9,20
578.30999,581.88,569.36999,573.14001,573.14001,2250900,2021,9,21
579.69,595.65002,579.69,590.65002,590.65002,4021800,2021,9,22
590.78997,599.32,589.13,593.26001,593.26001,2526200,2021,9,23
592.5,592.97998,583.64001,592.39001,592.39001,2126200,2021,9,24
587.95001,593.58001,576.92999,592.64001,592.64001,2504700,2021,9,27
589.0,599.53997,580.15997,583.84997,583.84997,4431100,2021,9,28
589.01001,609.88,588.01001,599.05999,599.05999,6221000,2021,9,29
608.04998,619.0,608.04998,610.34002,610.34002,6612600,2021,9,30
604.23999,614.98999,597.51001,613.15002,613.15002,4090800,2021,10,1
613.39001,626.13,594.67999,603.34997,603.34997,4995900,2021,10,4
606.94,640.39001,606.89001,634.80999,634.80999,9534300,2021,10,5
628.17999,639.86999,626.35998,639.09997,639.09997,4580400,2021,10,6
642.22998,646.84002,630.45001,631.84997,631.84997,3556900,2021,10,7
634.16998,643.79998,630.85998,632.65997,632.65997,3271100,2021,10,8
633.20001,639.41998,626.78002,627.03997,627.03997,2862500,2021,10,11
633.02002,637.65997,621.98999,624.94,624.94,3227300,2021,10,12
632.17999,632.17999,622.09997,629.76001,629.76001,2420300,2021,10,13
632.22998,636.88,626.78997,633.79998,633.79998,2671700,2021,10,14
638.0,639.41998,625.15997,628.28997,628.28997,4114400,2021,10,15
632.09997,638.40997,620.59002,637.96997,637.96997,4669100,2021,10,18
636.96997,641.0,632.29998,639.0,639.0,7633100,2021,10,19
625.57,637.40002,617.15002,625.14001,625.14001,10622000,2021,10,20
628.89001,654.01001,628.65002,653.15997,653.15997,8437100,2021,10,21
651.80999,665.46002,651.80999,664.78002,664.78002,6186000,2021,10,22
663.73999,675.88,657.07,671.65997,671.65997,3833500,2021,10,25
673.76001,676.48999,662.77002,668.52002,668.52002,2904800,2021,10,26
669.0,671.40997,661.84997,662.91998,662.91998,2276900,2021,10,27
670.95001,676.79998,668.03002,674.04998,674.04998,2859400,2021,10,28
673.05999,690.96997,671.23999,690.30999,690.30999,3817500,2021,10,29
689.05999,689.96997,676.53997,681.16998,681.16998,3110900,2021,11,1
683.10998,687.67999,673.82,677.71997,677.71997,3888600,2021,11,2
677.27002,689.39001,677.27002,688.28997,688.28997,2334900,2021,11,3
685.89001,685.94,665.5,668.40002,668.40002,4865000,2021,11,4
663.96997,665.64001,645.01001,645.71997,645.71997,5277400,2021,11,5
650.28997,656.0,643.78997,651.45001,651.45001,2887500,2021,11,8
653.70001,660.5,650.52002,655.98999,655.98999,2415600,2021,11,9
653.01001,660.33001,642.10998,646.90997,646.90997,2405800,2021,11,10
650.23999,665.82,649.71002,657.58001,657.58001,2868300,2021,11,11
660.01001,683.34002,653.82,682.60998,682.60998,4192700,2021,11,12
681.23999,685.26001,671.48999,679.33001,679.33001,2872200,2021,11,15
678.27002,688.35998,676.90002,687.40002,687.40002,2077400,2021,11,16
690.0,700.98999,686.09002,691.69,691.69,2732800,2021,11,17
691.60998,691.73999,679.73999,682.02002,682.02002,2012900,2021,11,18
692.34997,694.15997,675.0,678.79998,678.79998,2613700,2021,11,19
676.02002,679.47998,656.46997,659.20001,659.20001,2764400,2021,11,22
658.17999,666.42999,646.04998,654.05999,654.05999,2320200,2021,11,23
658.01001,661.44,651.09997,658.28997,658.28997,1867300,2021,11,24
675.0,676.40997,660.66998,665.64001,665.64001,2872500,2021,11,26
663.20001,667.98999,658.28997,663.84002,663.84002,2529400,2021,11,29
668.20001,675.38,640.01001,641.90002,641.90002,5608900,2021,11,30
649.47998,654.52002,617.07,617.77002,617.77002,3882800,2021,12,1
617.09997,625.35998,612.88,616.46997,616.46997,3331100,2021,12,2
622.75,625.5,594.0,602.13,602.13,4825200,2021,12,3
606.01001,617.28997,601.0,612.69,612.69,3075700,2021,12,6
619.83001,628.89001,611.40002,625.58001,625.58001,3125200,2021,12,7
630.0,632.46002,623.20001,628.08001,628.08001,2220300,2021,12,8
627.58001,630.23999,610.44,611.0,611.0,2376300,2021,12,9
616.78002,617.73999,605.88,611.65997,611.65997,2747900,2021,12,10
